ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000004838	3	50378541	50384283
ENSG00000005189	16	20817751	20860987
ENSG00000007516	16	1383602	1399439
ENSG00000010318	3	52444673	52457657
ENSG00000042832	8	133879203	134147147
ENSG00000043093	3	182655862	182703741
ENSG00000050767	5	177664619	178017556
ENSG00000063127	19	49792895	49828482
ENSG00000064703	1	112297867	112310638
ENSG00000075702	19	36545783	36596008
ENSG00000078487	7	99998449	100026615
ENSG00000084693	2	27265232	27293490
ENSG00000087460	20	57414773	57486247
ENSG00000088836	20	3208063	3219836
ENSG00000089199	20	5892076	5906007
ENSG00000091536	17	18012020	18083116
ENSG00000099338	19	38826415	38861589
ENSG00000099840	19	2096380	2099592
ENSG00000100083	22	38004481	38029571
ENSG00000101670	18	47087069	47119272
ENSG00000105655	19	18545198	18549111
ENSG00000105679	19	36024314	36036218
ENSG00000106336	7	100181605	100198740
ENSG00000106638	7	72983262	72993121
ENSG00000107951	10	30598730	30663377
ENSG00000111254	12	4724674	4758213
ENSG00000111644	12	6747241	6756626
ENSG00000112983	5	137475455	137514675
ENSG00000115138	2	25383722	25391772
ENSG00000115241	2	27604061	27632554
ENSG00000115257	19	1481427	1490751
ENSG00000115705	2	1377995	1547483
ENSG00000117481	1	46805849	46830824
ENSG00000119685	14	76099968	76421421
ENSG00000119703	14	75530873	75545126
ENSG00000121101	17	56634039	56769416
ENSG00000122304	16	11369496	11370337
ENSG00000125531	20	62184373	62188061
ENSG00000125618	2	113973574	114036527
ENSG00000125652	19	6372444	6375042
ENSG00000128596	7	128430811	128462186
ENSG00000128944	15	40674922	40686447
ENSG00000130270	19	1782074	1812275
ENSG00000130518	19	18367908	18385319
ENSG00000132141	17	33254878	33308097
ENSG00000134202	1	110276554	110284384
ENSG00000135346	6	87795216	87804824
ENSG00000135951	2	99613724	99771427
ENSG00000136811	9	131217465	131263571
ENSG00000139351	12	102122426	102133250
ENSG00000140932	16	66613351	66622178
ENSG00000143443	1	151020216	151024462
ENSG00000143450	1	151735445	151743808
ENSG00000148200	9	127279554	127533589
ENSG00000148814	10	134145614	134195010
ENSG00000153363	1	211556145	211605878
ENSG00000154040	18	21718942	21741567
ENSG00000156860	16	30669752	30682135
ENSG00000157578	21	40777770	40817731
ENSG00000157653	9	116172334	116191964
ENSG00000159069	9	139834887	139839148
ENSG00000161036	7	102105376	102113615
ENSG00000162129	11	72003469	72145692
ENSG00000163467	1	156307105	156316786
ENSG00000163913	3	129158968	129239198
ENSG00000163923	3	186838736	186898696
ENSG00000165113	9	86354336	86444431
ENSG00000166246	16	4784273	4799397
ENSG00000167525	17	27030215	27038872
ENSG00000168026	3	39149152	39180394
ENSG00000171790	1	41481269	41488909
ENSG00000172179	6	22287480	22297730
ENSG00000172361	18	47753563	47792892
ENSG00000172671	10	46111043	46168228
ENSG00000173264	11	64037534	64056972
ENSG00000174111	17	36508111	36556019
ENSG00000175646	16	11374693	11375207
ENSG00000176732	2	24338241	24346347
ENSG00000181588	19	1554668	1568057
ENSG00000182308	4	41983713	41988476
ENSG00000183207	19	49496705	49519252
ENSG00000183496	15	82334119	82338482
ENSG00000184378	3	169484709	169487683
ENSG00000185133	22	31518717	31530682
ENSG00000189269	22	23950639	23974508
ENSG00000204390	6	31777396	31783437
ENSG00000204463	6	31606805	31620482
ENSG00000204536	6	31110216	31126015
ENSG00000204815	17	40086888	40117648
ENSG00000206549	3	46753605	46854064
ENSG00000219435	11	64067863	64072242
ENSG00000223839	9	42466317	42474239
ENSG00000232224	10	27220135	27230930
ENSG00000235989	22	31318295	31328436
ENSG00000236144	19	36031640	36036931
ENSG00000244219	7	99195689	99208439
ENSG00000248099	19	17927321	17932383
ENSG00000259384	17	61994560	61996179
ENSG00000260001	19	7981030	7983982
ENSG00000273142	7	66367844	66371284
