ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000007384	16	108058	126354
ENSG00000008311	7	121715701	121784334
ENSG00000011465	12	91539025	91576900
ENSG00000012171	3	50304990	50314977
ENSG00000034971	1	171604557	171621823
ENSG00000060656	1	29563028	29653325
ENSG00000064300	17	47572655	47592379
ENSG00000070731	17	74559792	74583038
ENSG00000079819	6	131160487	131384462
ENSG00000090006	19	41098789	41135725
ENSG00000091409	2	173292082	173371181
ENSG00000099904	22	20116979	20135530
ENSG00000100767	14	73704205	73741348
ENSG00000101347	20	35518632	35580246
ENSG00000104067	15	29991571	30261068
ENSG00000104213	8	17433942	17501580
ENSG00000104419	8	134249414	134314265
ENSG00000104728	8	1772142	1906807
ENSG00000105227	19	40899675	40919273
ENSG00000105559	19	49340354	49371889
ENSG00000106483	7	37945543	38065297
ENSG00000106546	7	17338246	17385776
ENSG00000107372	9	74966341	74980163
ENSG00000107957	10	105348285	105615301
ENSG00000109099	17	15133095	15168643
ENSG00000111087	12	57853918	57866045
ENSG00000113140	5	151040657	151066726
ENSG00000113296	5	79287134	79379110
ENSG00000115306	2	54683422	54896812
ENSG00000115504	2	62900986	63273622
ENSG00000116985	1	40222854	40254533
ENSG00000117394	1	43391052	43424530
ENSG00000119138	9	72999503	73029540
ENSG00000121039	8	74206847	74237516
ENSG00000121653	11	45907202	45928016
ENSG00000122877	10	64571756	64679660
ENSG00000124942	11	62201016	62323707
ENSG00000125124	16	56500748	56554195
ENSG00000126391	11	65154070	65180996
ENSG00000132470	17	73717408	73753899
ENSG00000133121	13	33677272	33924767
ENSG00000133401	5	31639517	32111037
ENSG00000134121	3	238279	451090
ENSG00000136068	3	57994127	58157982
ENSG00000136205	7	47314752	47622156
ENSG00000137601	4	170314426	170533780
ENSG00000137831	15	70946893	71055932
ENSG00000137877	15	42140345	42186275
ENSG00000138061	2	38294116	38337044
ENSG00000138434	2	182756560	182795465
ENSG00000138593	15	49280673	49338760
ENSG00000143344	1	183605220	183897665
ENSG00000143842	1	204042243	204096863
ENSG00000145390	4	120133742	120216672
ENSG00000145675	5	67511548	67597649
ENSG00000148700	10	111756126	111895323
ENSG00000149212	11	94898704	94965705
ENSG00000152818	6	144606837	145174170
ENSG00000154258	17	66970629	67057205
ENSG00000154263	17	67143355	67240987
ENSG00000155016	4	108852525	108874613
ENSG00000157368	16	70613798	70694585
ENSG00000158079	9	96793076	96872138
ENSG00000158887	1	161274525	161279762
ENSG00000159433	15	42867857	43013179
ENSG00000163069	4	52886872	52904648
ENSG00000163113	1	149909705	149982625
ENSG00000164764	8	73976775	74036323
ENSG00000164877	7	1468101	1499138
ENSG00000165868	10	118430703	118502085
ENSG00000166682	11	113558272	113577095
ENSG00000167779	12	53491220	53496129
ENSG00000168209	10	74033678	74035794
ENSG00000168758	2	97525453	97536494
ENSG00000169129	10	116054583	116164515
ENSG00000171824	1	11126675	11159938
ENSG00000173402	3	49506146	49573048
ENSG00000174348	1	53527854	53551174
ENSG00000176402	7	99520892	99527243
ENSG00000177303	17	73496342	73511664
ENSG00000178209	8	144989321	145050902
ENSG00000179403	1	1370241	1378262
ENSG00000181409	17	79091095	79139877
ENSG00000185189	8	144915764	144924200
ENSG00000185551	15	96869167	96883492
ENSG00000185920	9	98205262	98279339
ENSG00000189058	3	195295573	195311076
ENSG00000196781	9	84198598	84304220
ENSG00000197147	1	89990395	90063423
ENSG00000197614	12	8789942	8815484
ENSG00000203485	14	105155943	105185942
ENSG00000213390	10	98978996	99052413
ENSG00000221857	19	35629728	35642239
ENSG00000231609	2	63271057	63275775
ENSG00000232767	10	118429614	118432250
ENSG00000238018	2	54888148	54889929
ENSG00000249906	17	47583019	47651426
ENSG00000257225	12	42853168	42859930
ENSG00000266964	19	35629712	35634013
ENSG00000269926	10	74034673	74035738
