ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000004779	16	23592323	23607677
ENSG00000010256	3	48636435	48648409
ENSG00000010282	3	42734155	42744319
ENSG00000014641	2	63815743	63834331
ENSG00000036448	8	1993155	2113475
ENSG00000050165	11	11984653	12031316
ENSG00000057294	12	32943679	33049774
ENSG00000073578	5	218356	256815
ENSG00000075415	12	98987369	98995946
ENSG00000077009	19	3933101	3942414
ENSG00000078114	10	21068902	21463116
ENSG00000078814	20	33563206	33590240
ENSG00000090266	7	140390577	140422590
ENSG00000092054	14	23881947	23904927
ENSG00000099204	10	116190872	116444762
ENSG00000100412	22	41865129	41924993
ENSG00000101608	18	3247479	3256234
ENSG00000103150	16	83932731	83949787
ENSG00000104341	8	98787285	98865241
ENSG00000105953	7	44646171	44748665
ENSG00000106617	7	151253197	151574210
ENSG00000106631	7	44178463	44180931
ENSG00000108946	17	66507921	66547460
ENSG00000109846	11	111779289	111794446
ENSG00000110955	12	57031959	57039798
ENSG00000111245	12	111348623	111358526
ENSG00000111716	12	21788276	21910791
ENSG00000112992	5	43602794	43707507
ENSG00000114738	3	50648951	50686720
ENSG00000114784	3	40351175	40353915
ENSG00000115641	2	105974169	106054970
ENSG00000116688	1	12040238	12073571
ENSG00000118194	1	201328136	201346890
ENSG00000118729	1	116242628	116311402
ENSG00000119421	9	124894745	124922098
ENSG00000120049	10	103585731	103603677
ENSG00000120053	10	101156627	101190381
ENSG00000120937	1	11917521	11918988
ENSG00000121577	3	119355304	119384171
ENSG00000121769	1	31838472	31849697
ENSG00000122367	10	88428206	88495825
ENSG00000126267	19	36139125	36149763
ENSG00000127184	5	85913721	85916779
ENSG00000127472	1	20354672	20417683
ENSG00000129170	11	19203578	19232120
ENSG00000129991	19	55663137	55669141
ENSG00000130528	19	49654455	49658681
ENSG00000131143	16	85832239	85840650
ENSG00000131730	5	80529104	80562216
ENSG00000132688	1	156638555	156647189
ENSG00000133065	1	205758221	205782876
ENSG00000134571	11	47352957	47374253
ENSG00000134775	18	33877677	34360018
ENSG00000135940	2	98262503	98264846
ENSG00000138029	2	26466038	26513336
ENSG00000140416	15	63334831	63364114
ENSG00000140740	16	21963981	21994981
ENSG00000143499	1	214454445	214510474
ENSG00000145730	5	102089685	102366809
ENSG00000148677	10	92671853	92681033
ENSG00000151729	4	186064395	186071536
ENSG00000152234	18	43664110	43684300
ENSG00000153531	13	114076260	114107839
ENSG00000154518	2	176040986	176049335
ENSG00000154723	21	27088815	27107984
ENSG00000156467	8	97238148	97247862
ENSG00000159199	17	46970127	46973233
ENSG00000159251	15	35080297	35088340
ENSG00000160808	3	46899362	46923659
ENSG00000161281	19	36641824	36643771
ENSG00000163644	4	89178772	89205921
ENSG00000164919	8	100885428	100906290
ENSG00000165629	10	7830092	7849778
ENSG00000166831	15	65032091	65067786
ENSG00000167792	11	67374323	67380006
ENSG00000167863	17	73034958	73043080
ENSG00000168653	1	39491990	39500308
ENSG00000170417	2	103353367	103460352
ENSG00000170558	18	25530930	25757410
ENSG00000172115	7	25159710	25164980
ENSG00000172270	19	571297	583493
ENSG00000172346	22	41956767	41973745
ENSG00000172399	4	120056939	120108944
ENSG00000173598	12	93771659	93797024
ENSG00000173641	1	16340523	16346089
ENSG00000173660	1	46769303	46782448
ENSG00000174171	15	42184991	42190773
ENSG00000175206	1	11905766	11908402
ENSG00000178741	15	75212132	75230509
ENSG00000182809	14	105939299	105946499
ENSG00000186073	15	36871812	37102449
ENSG00000189043	7	10971578	10979883
ENSG00000197296	20	42931478	42939809
ENSG00000197616	14	23851199	23877486
ENSG00000198336	17	45277812	45301045
ENSG00000198523	6	118869461	118881893
ENSG00000241837	21	35275757	35288284
ENSG00000242349	1	11901074	11908136
ENSG00000258444	14	23884548	23884895
ENSG00000272030	1	153603914	153606873
