ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000003756	3	50126341	50156454
ENSG00000004534	3	49977440	50137478
ENSG00000007392	16	238968	279462
ENSG00000013441	2	201717732	201729422
ENSG00000028528	15	64386322	64438289
ENSG00000052841	11	43380482	43516483
ENSG00000055483	17	76783463	76837523
ENSG00000084636	1	32117848	32169920
ENSG00000092068	14	23594504	23652883
ENSG00000096746	10	70090931	70102948
ENSG00000099622	19	1259384	1274879
ENSG00000100105	22	31721790	31742218
ENSG00000100129	22	38244875	38285414
ENSG00000100650	14	70193617	70238722
ENSG00000100968	14	24834879	24848810
ENSG00000103168	16	84211458	84220669
ENSG00000104529	8	144661867	144681711
ENSG00000104852	19	49588676	49611862
ENSG00000108175	10	80828792	81076276
ENSG00000108773	17	40265126	40273376
ENSG00000108848	17	48796905	48833574
ENSG00000109920	11	47738072	47788995
ENSG00000111676	12	7033626	7051484
ENSG00000112715	6	43737921	43754224
ENSG00000113369	5	90664541	90679176
ENSG00000114857	3	42642106	42690227
ENSG00000115461	2	217536828	217560248
ENSG00000115524	2	198254508	198299815
ENSG00000116001	2	70436576	70475792
ENSG00000117360	1	150293925	150325671
ENSG00000117616	1	25568728	25664704
ENSG00000120458	11	124636394	124670569
ENSG00000120738	5	137801179	137805004
ENSG00000124193	20	42086568	42092245
ENSG00000124766	6	21593972	21598847
ENSG00000127483	1	21069154	21113816
ENSG00000130522	19	18390563	18392432
ENSG00000130653	9	140354404	140444986
ENSG00000131051	20	34291531	34330234
ENSG00000132424	6	99845927	99873207
ENSG00000132635	20	2815960	2821836
ENSG00000132680	1	155882834	155904191
ENSG00000134884	13	107194021	107220512
ENSG00000135486	12	54673977	54680872
ENSG00000137077	9	34709002	34710121
ENSG00000137497	11	71713910	71791739
ENSG00000137504	11	85370752	85393951
ENSG00000140400	15	75648133	75660971
ENSG00000141753	17	38599702	38613983
ENSG00000143442	1	151375200	151431941
ENSG00000145020	3	49454211	49460186
ENSG00000146067	5	176946789	176981542
ENSG00000147408	8	19261672	19615540
ENSG00000152117	2	132250386	132279146
ENSG00000152518	2	43449541	43453748
ENSG00000154134	11	124735282	124751366
ENSG00000157259	7	92076767	92088150
ENSG00000158863	8	21946670	21962409
ENSG00000162231	11	62559595	62573774
ENSG00000166949	15	67356101	67487533
ENSG00000167615	19	54960065	54973217
ENSG00000167766	19	53097313	53193749
ENSG00000167978	16	2802330	2822539
ENSG00000168137	3	9439299	9520924
ENSG00000169045	5	179041179	179061785
ENSG00000169660	17	80376194	80400521
ENSG00000170004	17	7788124	7816078
ENSG00000173209	2	61404553	61418338
ENSG00000174652	19	9523272	9546254
ENSG00000175265	15	34671269	34880704
ENSG00000176046	16	28548606	28550495
ENSG00000176444	1	155232659	155248282
ENSG00000177045	19	46268043	46272484
ENSG00000177565	3	176737143	176915261
ENSG00000177606	1	59246465	59249785
ENSG00000178252	3	49044495	49053386
ENSG00000180902	2	242673994	242708231
ENSG00000185619	4	699537	764428
ENSG00000196562	20	46285092	46415360
ENSG00000198276	20	62571186	62587769
ENSG00000203875	6	86370710	86388451
ENSG00000212694	12	122233173	122241812
ENSG00000213366	1	110210644	110252171
ENSG00000215513	22	20383524	20427835
ENSG00000220785	1	32697259	32707221
ENSG00000221978	1	1321091	1334708
ENSG00000223705	7	75039605	75046066
ENSG00000224660	3	15295691	15306000
ENSG00000227372	1	3652548	3663900
ENSG00000231160	4	38614322	38666504
ENSG00000233016	9	139615818	139622636
ENSG00000236287	11	10833621	10880343
ENSG00000236886	2	217559187	217858802
ENSG00000244754	13	33006554	33112970
ENSG00000245532	11	65190245	65213011
ENSG00000256586	8	21960468	21961890
ENSG00000257621	14	58732083	58764852
ENSG00000258727	14	24030306	24037282
ENSG00000259605	19	46268043	46273064
ENSG00000266714	17	73584139	73622929
