ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000011426	7	36429415	36493400
ENSG00000013297	3	170136653	170578169
ENSG00000021300	11	73357223	73373864
ENSG00000026652	6	161551011	161695093
ENSG00000047849	3	47892182	48130769
ENSG00000049089	1	40766159	40783488
ENSG00000060237	12	861759	1020618
ENSG00000064393	7	139246316	139477577
ENSG00000065809	10	14560556	14816896
ENSG00000068903	19	39369197	39390502
ENSG00000070214	9	108006903	108201452
ENSG00000071054	2	102313312	102511149
ENSG00000078269	6	158402888	158520208
ENSG00000078804	20	33292094	33301243
ENSG00000080822	3	98216756	98241910
ENSG00000087250	16	56622986	56625000
ENSG00000100364	22	45586219	45636650
ENSG00000101439	20	23608534	23619110
ENSG00000105290	19	36358801	36370693
ENSG00000107331	9	139901686	139923367
ENSG00000107829	10	103370423	103455052
ENSG00000107902	10	126150403	126306457
ENSG00000108239	10	96162261	96295687
ENSG00000108387	17	56597611	56618179
ENSG00000110315	11	10533225	10562777
ENSG00000111328	12	123745528	123756881
ENSG00000112531	6	163835032	163999628
ENSG00000112851	5	65222303	65378377
ENSG00000115993	2	202241930	202316302
ENSG00000116574	1	228870824	228882416
ENSG00000117266	1	205473723	205501921
ENSG00000118785	4	88896819	88904562
ENSG00000120885	8	27454434	27472548
ENSG00000122545	7	35840542	35944917
ENSG00000124374	2	71409869	71454213
ENSG00000124920	11	61520114	61555990
ENSG00000125817	20	3764498	3767337
ENSG00000126803	14	65002623	65009955
ENSG00000126878	9	133971863	133998539
ENSG00000131095	17	42982376	42994305
ENSG00000131899	17	18128901	18148189
ENSG00000134222	1	109822178	109825808
ENSG00000135720	16	66754796	66785701
ENSG00000136237	7	22157856	22396763
ENSG00000136960	8	120569326	120685693
ENSG00000137285	6	3224495	3231964
ENSG00000141540	17	72209653	72258155
ENSG00000143772	1	226819391	226927024
ENSG00000144283	2	159313476	159539391
ENSG00000145284	4	83550692	83720010
ENSG00000146063	5	180649499	180662809
ENSG00000146122	6	39760142	39872648
ENSG00000146535	7	2767746	2883958
ENSG00000147533	8	41347915	41368499
ENSG00000149557	11	125315646	125366213
ENSG00000150459	13	21714653	21723221
ENSG00000150867	10	22823778	23003484
ENSG00000151552	4	17461884	17513857
ENSG00000154945	17	48770551	48785285
ENSG00000157827	2	153191751	153506348
ENSG00000160307	21	48018875	48025121
ENSG00000160781	1	156213206	156217881
ENSG00000162734	1	160175127	160185166
ENSG00000164124	4	159122756	159176563
ENSG00000164402	5	132086509	132142933
ENSG00000165424	10	81142081	81205383
ENSG00000165795	14	21484922	21539031
ENSG00000166925	7	100060982	100076902
ENSG00000167123	9	131174030	131199626
ENSG00000167191	16	19868616	19897489
ENSG00000167552	12	49578579	49583107
ENSG00000168309	3	58549844	58613337
ENSG00000169554	2	145141648	145282147
ENSG00000170113	15	23043277	23100005
ENSG00000170759	10	32297938	32345359
ENSG00000170915	6	52226219	52272575
ENSG00000172508	11	67182439	67193078
ENSG00000173786	17	40118759	40129749
ENSG00000175130	1	32799433	32801980
ENSG00000179195	12	124456392	124499986
ENSG00000179295	12	112856155	112947717
ENSG00000179364	14	105766900	105864484
ENSG00000180354	7	30174426	30202378
ENSG00000184007	1	32372022	32410457
ENSG00000187164	10	118643742	118886097
ENSG00000197971	18	74690783	74845639
ENSG00000198121	9	113635543	113800981
ENSG00000198835	1	228337553	228347527
ENSG00000225630	1	565020	566063
ENSG00000225972	1	564442	564813
ENSG00000229344	1	568137	568818
ENSG00000235423	12	123736577	123746030
ENSG00000237973	1	566454	567996
ENSG00000251660	7	30197147	30199150
ENSG00000255823	11	10529434	10530723
ENSG00000260465	16	66754800	66765688
ENSG00000262967	17	48770809	48772810
ENSG00000264672	17	56597198	56634338
ENSG00000266844	18	74686646	74696118
ENSG00000271043	5	79945819	79946855
