ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000005249	7	106685094	106802256
ENSG00000012660	6	53132196	53213947
ENSG00000017427	12	102789645	102874423
ENSG00000042286	10	71857979	71892690
ENSG00000042445	2	85569211	85581743
ENSG00000051620	6	138724668	138743334
ENSG00000069702	1	92145902	92371892
ENSG00000074416	3	127407909	127542051
ENSG00000076555	12	109554400	109706031
ENSG00000079435	19	42905659	42931578
ENSG00000085741	11	75897369	75921780
ENSG00000088882	20	2774715	2781283
ENSG00000099998	22	24615622	24641110
ENSG00000100234	22	33197687	33259030
ENSG00000100336	22	36585172	36600886
ENSG00000100979	20	44527399	44540794
ENSG00000101000	20	33759876	33765165
ENSG00000101695	18	29598335	29653176
ENSG00000102755	13	28874489	29069265
ENSG00000104765	8	26240414	26363152
ENSG00000106484	7	130126012	130146133
ENSG00000110422	11	33278218	33378569
ENSG00000110799	12	6058040	6233936
ENSG00000111961	6	148593440	148873186
ENSG00000112964	5	42423879	42721979
ENSG00000115459	2	85581517	85618875
ENSG00000117143	1	162531323	162569627
ENSG00000117289	1	145438469	145442635
ENSG00000117525	1	94994781	95007356
ENSG00000117592	1	173446405	173457946
ENSG00000119185	2	9543604	9563676
ENSG00000119927	10	113909624	113975135
ENSG00000122378	10	82167585	82192753
ENSG00000122729	9	32384618	32454767
ENSG00000123689	1	209848765	209849733
ENSG00000124615	6	39867354	39902290
ENSG00000126561	17	40439565	40463961
ENSG00000128284	22	36536372	36562225
ENSG00000131016	6	151561134	151679692
ENSG00000131459	5	179727690	179780387
ENSG00000131943	19	30191721	30206364
ENSG00000132170	3	12328867	12475855
ENSG00000132386	17	1665253	1680868
ENSG00000134318	2	11319887	11488456
ENSG00000135218	7	79998891	80308593
ENSG00000135678	12	69235977	69365350
ENSG00000135821	1	182350839	182361341
ENSG00000136859	9	129849611	129885162
ENSG00000138615	15	65488337	65503826
ENSG00000139641	12	56512034	56538455
ENSG00000146674	7	45951949	45961473
ENSG00000147872	9	19108373	19149288
ENSG00000148180	9	123970072	124095121
ENSG00000148730	10	72164135	72188374
ENSG00000152270	11	14665269	14892350
ENSG00000152465	10	15144583	15210692
ENSG00000152926	7	64432154	64467062
ENSG00000156750	9	42858072	42876505
ENSG00000157150	3	12194551	12200851
ENSG00000162444	1	10057264	10076078
ENSG00000163513	3	30647994	30735634
ENSG00000164056	4	124317950	124324910
ENSG00000164330	5	158122928	158526769
ENSG00000164849	7	1084212	1098897
ENSG00000165507	10	45466429	45474258
ENSG00000166819	15	90207596	90222658
ENSG00000167291	17	77906142	78009647
ENSG00000167588	12	50497602	50505102
ENSG00000167676	19	4502204	4517716
ENSG00000167772	19	8428173	8439257
ENSG00000169692	9	139567595	139581875
ENSG00000169710	17	80036214	80056208
ENSG00000170323	8	82390654	82395498
ENSG00000170989	1	101702444	101707074
ENSG00000171488	1	90098631	90235462
ENSG00000173269	10	88695297	88729238
ENSG00000173511	11	64002010	64006259
ENSG00000174059	1	208057594	208084747
ENSG00000174749	4	113066553	113116412
ENSG00000175445	8	19759228	19824769
ENSG00000177666	11	818902	825573
ENSG00000178878	12	12878851	12982909
ENSG00000179604	17	71279763	71308314
ENSG00000182118	1	231154704	231175992
ENSG00000184254	15	101417919	101456831
ENSG00000186205	1	220960101	220987735
ENSG00000187288	3	9908398	9921938
ENSG00000187498	13	110801318	110959496
ENSG00000196616	4	100226121	100242558
ENSG00000196715	7	65338254	65424550
ENSG00000197696	15	85198360	85201794
ENSG00000197766	19	859453	863453
ENSG00000197879	17	1367392	1396106
ENSG00000205362	16	56672578	56673999
ENSG00000211445	5	150400124	150408554
ENSG00000213088	1	159173097	159176290
ENSG00000229645	14	95873606	95876427
ENSG00000255108	11	823634	832883
ENSG00000256545	10	102121397	102123376
ENSG00000257607	7	1094996	1098897
