ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000007866	6	35441374	35464853
ENSG00000010803	1	41492872	41707826
ENSG00000018408	3	149235022	149454501
ENSG00000023902	1	150121373	150136916
ENSG00000035403	10	75757872	75879918
ENSG00000058272	12	80167343	80329240
ENSG00000058668	1	203595689	203713209
ENSG00000064999	6	34857042	35059179
ENSG00000065320	17	8924859	9147317
ENSG00000065534	3	123328896	123603178
ENSG00000065882	4	37892708	38140796
ENSG00000071205	4	148653214	148993931
ENSG00000072110	14	69340860	69446157
ENSG00000072163	2	128395956	128439360
ENSG00000073712	14	53323986	53419153
ENSG00000075073	10	71163659	71176623
ENSG00000075624	7	5566782	5603415
ENSG00000087448	12	27932953	27955973
ENSG00000092841	12	56551945	56557280
ENSG00000095637	10	97071528	97321171
ENSG00000097007	9	133589333	133763062
ENSG00000100994	20	25228705	25278650
ENSG00000101335	20	35169887	35178228
ENSG00000101447	20	37554955	37581703
ENSG00000101452	20	37590942	37668366
ENSG00000103202	16	446725	460367
ENSG00000103852	15	99676528	99791428
ENSG00000106772	9	79226292	79521003
ENSG00000111696	12	104164231	104234975
ENSG00000112658	6	43139037	43149243
ENSG00000113657	5	146770374	146889619
ENSG00000114861	3	71003844	71633140
ENSG00000116194	1	178818840	178840187
ENSG00000116473	1	112084840	112259313
ENSG00000116729	1	68564142	68698803
ENSG00000117013	1	41249684	41306124
ENSG00000117569	1	97187221	97289294
ENSG00000118257	2	206546714	206662857
ENSG00000118496	6	146114638	146135889
ENSG00000121067	17	47676246	47755596
ENSG00000121440	3	73431584	73674091
ENSG00000122786	7	134429003	134655479
ENSG00000125503	19	55602281	55628927
ENSG00000128272	22	39915700	39918691
ENSG00000129116	4	169418217	169849608
ENSG00000130176	19	11649532	11661138
ENSG00000133392	16	15797029	15950890
ENSG00000135269	7	115850547	115898837
ENSG00000135931	2	232063260	232239548
ENSG00000138080	2	27301435	27309271
ENSG00000139718	12	122242086	122270562
ENSG00000140682	16	31482906	31489281
ENSG00000145012	3	187871072	188608460
ENSG00000149596	20	42740335	42816218
ENSG00000151240	10	320130	735683
ENSG00000154330	9	70943224	71145977
ENSG00000155760	2	202899310	202903160
ENSG00000155858	5	157170703	157187717
ENSG00000156113	10	78629359	79398353
ENSG00000157110	8	30241944	30429778
ENSG00000159176	1	201452658	201478584
ENSG00000162341	11	68816365	68858072
ENSG00000163017	2	74119441	74146992
ENSG00000163297	4	80822303	81046608
ENSG00000163431	1	201865580	201915715
ENSG00000163637	3	64079543	64431152
ENSG00000163681	3	57741177	57914895
ENSG00000165995	10	18429606	18830798
ENSG00000166166	14	103995521	104003410
ENSG00000166333	11	6624961	6632102
ENSG00000166444	11	8714898	8932498
ENSG00000173175	3	123001143	123168605
ENSG00000174136	5	98104354	98134347
ENSG00000179954	19	55999771	56030465
ENSG00000180672	2	206642540	206644433
ENSG00000182095	7	5346421	5465045
ENSG00000182175	15	93586636	93632433
ENSG00000182253	15	99638420	99675798
ENSG00000183963	22	31460091	31500743
ENSG00000188549	15	40623653	40633168
ENSG00000196923	5	176910395	176924607
ENSG00000197256	19	11274943	11308467
ENSG00000197361	15	63889552	63894627
ENSG00000197894	4	99992132	100009952
ENSG00000198624	5	150560613	150603706
ENSG00000213160	2	170550998	170633499
ENSG00000213949	5	52083730	52255040
ENSG00000224713	12	58005901	58013421
ENSG00000231346	1	112142277	112151345
ENSG00000237886	9	139440664	139444345
ENSG00000240771	12	58003963	58013162
ENSG00000243244	2	48756522	48826025
ENSG00000259627	15	63362224	63364110
ENSG00000259716	20	35177530	35232932
ENSG00000261054	15	99669037	99672011
ENSG00000261490	4	10069713	10074643
ENSG00000261616	15	99679522	99685575
ENSG00000263065	16	15835008	15835648
ENSG00000263335	16	15820531	15826850
ENSG00000269936	5	148809849	148812397
