ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000008277	7	87563458	87832204
ENSG00000008710	16	2138711	2185899
ENSG00000008735	22	51039114	51052409
ENSG00000020129	1	36023074	36032875
ENSG00000058404	7	44256749	44374176
ENSG00000059915	10	104162376	104181296
ENSG00000063180	19	49141199	49149569
ENSG00000072832	4	5749811	5894785
ENSG00000073670	17	42836399	42859214
ENSG00000073969	17	44668035	44834830
ENSG00000074317	5	176047085	176057530
ENSG00000084731	2	26149471	26205618
ENSG00000088899	20	3143263	3154192
ENSG00000092096	14	23815515	23822121
ENSG00000099365	16	31000577	31021949
ENSG00000100321	22	39745930	39781593
ENSG00000100505	14	51441980	51562779
ENSG00000101298	20	1246960	1289972
ENSG00000104435	8	80523049	80578410
ENSG00000104833	19	6494330	6502859
ENSG00000104888	19	49932658	49945617
ENSG00000105270	19	36505562	36524245
ENSG00000105649	19	18307594	18314884
ENSG00000105662	19	18794487	18893004
ENSG00000105696	19	18718240	18731849
ENSG00000106976	9	130965658	131017527
ENSG00000107130	9	132934857	132999583
ENSG00000107742	10	73818793	73848790
ENSG00000108309	17	42385781	42396039
ENSG00000108797	17	40834631	40851832
ENSG00000109107	17	26900133	26904282
ENSG00000109472	4	166282346	166419472
ENSG00000110076	11	64373646	64490660
ENSG00000111674	12	7022909	7032861
ENSG00000112139	6	37600284	37667082
ENSG00000117016	1	41086351	41131329
ENSG00000124507	6	34433916	34503006
ENSG00000125648	19	6436090	6465214
ENSG00000125814	20	23355159	23402125
ENSG00000127561	16	2039661	2044276
ENSG00000127585	16	742500	755829
ENSG00000128245	22	32340447	32353590
ENSG00000128482	17	19314438	19320589
ENSG00000128656	2	175664091	175870097
ENSG00000129244	17	7549945	7561086
ENSG00000130294	2	241653181	241759725
ENSG00000130758	19	40697651	40721482
ENSG00000131584	1	1227756	1244989
ENSG00000131771	17	37782993	37792879
ENSG00000132535	17	7093209	7123021
ENSG00000132563	5	137774706	137782658
ENSG00000132639	20	10199478	10288066
ENSG00000132879	1	11714432	11723384
ENSG00000135439	12	58118980	58135940
ENSG00000135709	16	85061375	85127836
ENSG00000136854	9	130374544	130457460
ENSG00000137267	6	3153903	3157760
ENSG00000138814	4	101944566	102269435
ENSG00000139182	12	7282294	7311541
ENSG00000139200	12	6802958	6809966
ENSG00000139899	14	24895738	24900160
ENSG00000139970	14	60062694	60337684
ENSG00000143847	1	202995626	203047868
ENSG00000145362	4	113739265	114304896
ENSG00000152154	2	39892122	39945103
ENSG00000154146	11	124609742	124617106
ENSG00000154277	4	41258430	41270472
ENSG00000155980	12	57943781	57980415
ENSG00000156011	8	18384811	18942240
ENSG00000159164	1	149874870	149889434
ENSG00000160014	19	47104331	47114050
ENSG00000160460	19	40972148	41082370
ENSG00000160469	19	55793440	55823901
ENSG00000162545	1	20808884	20812713
ENSG00000163032	2	17720393	17838285
ENSG00000165802	9	140342022	140353786
ENSG00000166963	15	43803156	43823818
ENSG00000167371	16	29823177	29827201
ENSG00000168490	8	22077222	22089854
ENSG00000168993	4	778745	819986
ENSG00000171130	7	149570057	149577784
ENSG00000171617	5	73923234	73937249
ENSG00000171867	20	4666882	4682236
ENSG00000174684	11	66112843	66115163
ENSG00000178531	19	7989372	7991051
ENSG00000179456	1	244214585	244220778
ENSG00000184524	11	787104	790123
ENSG00000184702	22	19701987	19712295
ENSG00000187189	6	116571151	116575261
ENSG00000188191	7	588834	767287
ENSG00000197457	20	62271061	62284780
ENSG00000197535	15	52599480	52821247
ENSG00000198668	14	90862846	90874605
ENSG00000198794	15	75249560	75313837
ENSG00000198825	10	121485609	121588652
ENSG00000204681	6	29523406	29601753
ENSG00000221890	22	39214457	39239987
ENSG00000227051	14	96505661	96560417
ENSG00000247556	15	41576188	41601901
ENSG00000250510	12	6930711	6939136
