ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000009413	6	111620234	111804918
ENSG00000011028	17	60704762	60770958
ENSG00000019549	8	49830249	49834299
ENSG00000039560	5	34656342	34832732
ENSG00000044574	9	127997132	128003609
ENSG00000049449	11	31833939	32127301
ENSG00000057019	3	98514785	98620533
ENSG00000065308	6	52362200	52441713
ENSG00000067167	8	71485677	71520622
ENSG00000077942	22	45898118	45997015
ENSG00000083312	5	72112139	72212560
ENSG00000083444	1	11994262	12035595
ENSG00000087245	16	55423612	55540603
ENSG00000087303	14	52471521	52535712
ENSG00000089597	11	62392298	62414104
ENSG00000091136	7	107564244	107643700
ENSG00000091986	3	112323407	112368377
ENSG00000100097	22	38071615	38075813
ENSG00000100196	22	38864067	38879452
ENSG00000100644	14	62162231	62214976
ENSG00000103888	15	81071684	81244117
ENSG00000105281	19	47278140	47291851
ENSG00000105825	7	93514709	93520303
ENSG00000106080	7	30050203	30066300
ENSG00000106105	7	30634297	30673649
ENSG00000106333	7	100199800	100205798
ENSG00000106366	7	100770370	100782547
ENSG00000107984	10	54074056	54077802
ENSG00000108821	17	48260650	48278993
ENSG00000111799	6	75794042	75915767
ENSG00000113083	5	121398890	121413980
ENSG00000113739	5	172741716	172756506
ENSG00000115414	2	216225163	216300895
ENSG00000116774	1	114522063	114524876
ENSG00000120708	5	135364584	135399507
ENSG00000122642	7	32997017	33046543
ENSG00000122707	9	36036430	36124448
ENSG00000123384	12	57522276	57607134
ENSG00000128595	7	128379346	128411861
ENSG00000128829	15	40226347	40327797
ENSG00000130508	2	1635659	1748624
ENSG00000130635	9	137533620	137736686
ENSG00000134013	8	23154702	23282841
ENSG00000134294	12	46751972	46766650
ENSG00000134352	5	55230923	55290821
ENSG00000135318	6	86159809	86205500
ENSG00000135862	1	182992595	183114727
ENSG00000135919	2	224839829	224904036
ENSG00000136010	12	105413568	105478355
ENSG00000137801	15	39873280	39891667
ENSG00000138119	10	95066186	95242074
ENSG00000138758	4	77870856	77961537
ENSG00000139926	14	51955818	52197445
ENSG00000141756	17	39968932	39979465
ENSG00000142552	19	50030875	50050219
ENSG00000142871	1	86046444	86049645
ENSG00000143387	1	150768684	150780799
ENSG00000145817	5	143537723	143550278
ENSG00000148926	11	10326227	10328944
ENSG00000149257	11	75273101	75283828
ENSG00000151348	11	44117099	44266979
ENSG00000152952	3	145787227	145881440
ENSG00000156535	6	74405508	74538040
ENSG00000157227	14	23305766	23318236
ENSG00000160691	1	154934774	154946871
ENSG00000162616	1	78444859	78483648
ENSG00000163359	2	238232646	238323018
ENSG00000163430	3	120111140	120170100
ENSG00000163661	3	157154578	157161417
ENSG00000164111	4	122589110	122618268
ENSG00000164442	6	139693393	139695757
ENSG00000164647	7	89783689	89794143
ENSG00000164692	7	94023873	94060544
ENSG00000164733	8	11700033	11726957
ENSG00000164932	8	104383743	104395225
ENSG00000166073	15	40091233	40213093
ENSG00000166130	12	99007183	99038891
ENSG00000166147	15	48700503	48938046
ENSG00000166250	11	122943035	123065989
ENSG00000166794	15	64448011	64455404
ENSG00000166923	15	33010175	33026870
ENSG00000167460	19	16177831	16213813
ENSG00000168140	16	4421849	4433529
ENSG00000168374	3	57557090	57583947
ENSG00000168542	2	189839046	189877472
ENSG00000168615	8	38854388	38962663
ENSG00000173530	8	22993101	23021543
ENSG00000175592	11	65659520	65668044
ENSG00000177311	3	141043055	141168634
ENSG00000182718	15	60639333	60695082
ENSG00000183160	12	108983622	108992096
ENSG00000184575	12	64798130	64844907
ENSG00000189184	4	138440072	138453648
ENSG00000196549	3	154741913	154901497
ENSG00000198431	12	104609557	104744061
ENSG00000204262	2	189896622	190044605
ENSG00000223380	1	145096220	145116922
ENSG00000224729	7	100187025	100201829
ENSG00000259279	15	39885781	39886432
ENSG00000272761	3	112315641	112320749
