ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000006016	19	18683030	18718551
ENSG00000006638	19	3594504	3606838
ENSG00000026025	10	17270258	17279592
ENSG00000035862	17	76849059	76921469
ENSG00000038427	5	82767284	82878122
ENSG00000041982	9	117782806	117880536
ENSG00000049323	2	33172039	33624576
ENSG00000049540	7	73442119	73484237
ENSG00000054598	6	1610681	1614127
ENSG00000064205	20	43343485	43357150
ENSG00000072952	11	10594638	10715535
ENSG00000074181	19	15270444	15311792
ENSG00000076706	11	119179241	119192231
ENSG00000077943	10	15555948	15762124
ENSG00000079308	2	218664512	218867718
ENSG00000082781	3	124480795	124620265
ENSG00000096968	9	4985033	5128183
ENSG00000099860	19	2476120	2478257
ENSG00000100242	22	39130730	39190148
ENSG00000100243	22	43013846	43045574
ENSG00000100345	22	36677327	36784063
ENSG00000101384	20	10618332	10654694
ENSG00000101665	18	46446223	46477081
ENSG00000106624	7	44143960	44154161
ENSG00000106809	9	95146249	95166978
ENSG00000106823	9	95256365	95298937
ENSG00000107796	10	90694831	90751147
ENSG00000109610	4	24791534	24802464
ENSG00000110237	11	73019334	73080136
ENSG00000110906	12	109886461	109915349
ENSG00000111341	12	15034115	15038860
ENSG00000112562	6	168841831	169073984
ENSG00000115380	2	56093102	56151274
ENSG00000115457	2	217497551	217529159
ENSG00000115738	2	8818975	8824583
ENSG00000118523	6	132269316	132272513
ENSG00000118762	4	88928820	88998929
ENSG00000119681	14	74964873	75079306
ENSG00000121898	10	125465723	125699783
ENSG00000122176	1	203309756	203320617
ENSG00000124225	20	56223448	56286592
ENSG00000125868	20	17550508	17590564
ENSG00000130402	19	39138289	39222223
ENSG00000133026	17	8377523	8534079
ENSG00000134871	13	110958159	111165374
ENSG00000135547	6	126068810	126082415
ENSG00000136999	8	120428546	120436593
ENSG00000137693	11	101981192	102104154
ENSG00000137809	15	68594050	68724501
ENSG00000139211	12	47469490	47473734
ENSG00000140092	14	92335756	92414331
ENSG00000140511	15	89420519	89438857
ENSG00000140545	15	89441916	89456642
ENSG00000140836	16	72816784	73093597
ENSG00000142279	19	34971874	34997258
ENSG00000142910	1	32042116	32053288
ENSG00000143127	1	145524891	145543868
ENSG00000143248	1	163080911	163291577
ENSG00000143878	2	20646835	20649200
ENSG00000145423	4	154701744	154710272
ENSG00000146433	6	158957468	159056460
ENSG00000148671	10	88727949	88743691
ENSG00000149591	11	117070037	117075498
ENSG00000151468	10	12938627	13141652
ENSG00000152583	4	88394487	88452213
ENSG00000152601	3	151961617	152183569
ENSG00000161638	12	54789045	54813244
ENSG00000162458	1	16083102	16113089
ENSG00000162998	2	183698002	183731890
ENSG00000163453	4	57896939	57976551
ENSG00000163909	1	40089825	40105617
ENSG00000164761	8	119935796	119964439
ENSG00000166482	17	19286755	19290553
ENSG00000167641	19	38741877	38747231
ENSG00000168056	11	65306276	65326401
ENSG00000168386	3	99548985	99833357
ENSG00000169504	1	25071848	25170815
ENSG00000169604	2	69240310	69476459
ENSG00000170955	11	6340176	6341877
ENSG00000171223	19	12902310	12904124
ENSG00000172348	6	46188475	46459709
ENSG00000173546	15	75966663	76005189
ENSG00000175183	12	77252495	77272840
ENSG00000176658	17	30819540	31204195
ENSG00000177469	17	40554470	40575535
ENSG00000177697	11	832843	839831
ENSG00000180139	10	90692400	90700368
ENSG00000182871	21	46825052	46933634
ENSG00000184743	11	63391559	63439393
ENSG00000185532	10	52750945	54058110
ENSG00000186340	6	169615875	169654139
ENSG00000188783	1	203444956	203460480
ENSG00000197380	19	47150869	47164395
ENSG00000197461	7	536895	559933
ENSG00000198959	20	36756863	36794980
ENSG00000211455	12	27396901	27478892
ENSG00000229124	10	17256238	17271984
ENSG00000232415	7	73473906	73476614
ENSG00000245067	4	57975928	58071676
ENSG00000255905	6	169067733	169068243
