ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000000938	1	27938575	27961788
ENSG00000008516	16	3096682	3110727
ENSG00000011600	19	36395303	36399197
ENSG00000018280	2	219246752	219261617
ENSG00000051523	16	88709691	88717560
ENSG00000066336	11	47376411	47400127
ENSG00000076662	19	10444452	10450499
ENSG00000076944	19	7701767	7712759
ENSG00000077984	20	24929866	24940564
ENSG00000084070	1	40810522	40888998
ENSG00000100365	22	37257030	37274057
ENSG00000100504	14	51324609	51411454
ENSG00000100985	20	44637547	44645200
ENSG00000101336	20	30639991	30689659
ENSG00000103187	16	84599200	84651683
ENSG00000103569	15	58430368	58478110
ENSG00000105639	19	17935589	17958880
ENSG00000105835	7	105888731	105926772
ENSG00000107738	10	73507316	73533255
ENSG00000110719	11	67806483	67818362
ENSG00000110876	12	109015686	109027735
ENSG00000111348	12	15094951	15114662
ENSG00000111913	6	24797601	25042238
ENSG00000112303	6	133065009	133084598
ENSG00000114626	3	127391778	127399768
ENSG00000115271	2	163175350	163228105
ENSG00000115590	2	102608306	102645006
ENSG00000115607	2	103035149	103069025
ENSG00000116701	1	183524698	183560011
ENSG00000117676	1	26856252	26901521
ENSG00000119535	1	36931644	36948879
ENSG00000121316	12	14656595	14721283
ENSG00000122862	10	70847862	70864567
ENSG00000123146	19	14491313	14519537
ENSG00000123329	12	57866038	57882597
ENSG00000125753	19	46009837	46030241
ENSG00000130775	1	28199055	28213196
ENSG00000131236	1	40505905	40538321
ENSG00000131389	3	14444076	14530857
ENSG00000132589	17	27206353	27224697
ENSG00000132965	13	31309645	31338556
ENSG00000134686	1	33789224	33896653
ENSG00000136156	13	48807294	48837063
ENSG00000136167	13	46700055	46786006
ENSG00000137462	4	154622652	154626851
ENSG00000137642	11	121322912	121504402
ENSG00000140678	16	31366455	31394318
ENSG00000141480	17	4613784	4624794
ENSG00000141574	17	80278900	80291950
ENSG00000142347	19	8585674	8642461
ENSG00000142634	1	15736391	15756839
ENSG00000143110	1	112016414	112021134
ENSG00000143119	1	111415775	111442550
ENSG00000143226	1	161475220	161493803
ENSG00000146094	5	176928908	176938275
ENSG00000146828	7	100424442	100464631
ENSG00000151651	10	135075907	135090372
ENSG00000151726	4	185676749	185747972
ENSG00000155926	8	134048973	134115298
ENSG00000158869	1	161185024	161190489
ENSG00000160255	21	46305868	46351904
ENSG00000160410	19	41082757	41097305
ENSG00000160883	5	176307870	176326333
ENSG00000162511	1	31205316	31230667
ENSG00000162551	1	21835858	21904905
ENSG00000162747	1	161592986	161601753
ENSG00000163131	1	150702672	150738433
ENSG00000163162	2	101887681	101925163
ENSG00000163220	1	153330330	153333503
ENSG00000163221	1	153346184	153348125
ENSG00000163464	2	219027568	219031718
ENSG00000163563	1	158801107	158819296
ENSG00000163931	3	53258723	53290068
ENSG00000168010	11	72525353	72554719
ENSG00000169180	16	28109300	28223241
ENSG00000169896	16	31271311	31344213
ENSG00000171051	19	52248425	52307363
ENSG00000172936	3	38179969	38184513
ENSG00000173535	8	22941868	22974950
ENSG00000177105	11	3848208	3862213
ENSG00000177156	11	747329	765024
ENSG00000177663	22	17565844	17596583
ENSG00000180353	3	121350246	121379774
ENSG00000185201	11	307631	315272
ENSG00000187116	19	54818353	54824409
ENSG00000188404	1	169659808	169680839
ENSG00000189067	16	11641853	11730237
ENSG00000198736	16	1988211	1993327
ENSG00000204160	1	27153201	27184093
ENSG00000204525	6	31236526	31239907
ENSG00000204592	6	30457244	30461982
ENSG00000204936	19	43857811	43867480
ENSG00000213654	6	32158543	32163300
ENSG00000229644	10	36810649	36813162
ENSG00000234745	6	31321649	31324965
ENSG00000235655	2	175584505	175585526
ENSG00000237683	1	134901	139379
ENSG00000244482	19	54720737	54746649
ENSG00000249437	5	70264310	70320941
ENSG00000261971	16	3101992	3109371
