ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000007312	17	62006100	62009714
ENSG00000010292	12	6602522	6641121
ENSG00000012124	19	35810164	35838258
ENSG00000019582	5	149781200	149792492
ENSG00000023445	11	102188215	102210134
ENSG00000028277	19	42590263	42700737
ENSG00000054219	2	160628362	160761260
ENSG00000056558	9	123664671	123691451
ENSG00000067225	15	72491370	72524164
ENSG00000069493	12	9817565	9848413
ENSG00000072274	3	195754054	195809060
ENSG00000073111	3	127317066	127341276
ENSG00000074800	1	8921061	8939308
ENSG00000077150	10	104153867	104162281
ENSG00000079263	2	231067826	231223762
ENSG00000089127	12	113344582	113369990
ENSG00000092199	14	21677295	21737653
ENSG00000100297	22	35796056	35821423
ENSG00000101017	20	44746911	44758502
ENSG00000103522	16	27413483	27462115
ENSG00000104517	8	103265240	103425069
ENSG00000104814	19	39078281	39109522
ENSG00000105246	19	4229495	4237528
ENSG00000105369	19	42381190	42385439
ENSG00000108298	17	37356536	37360980
ENSG00000108639	17	76164639	76169608
ENSG00000109320	4	103422486	103538459
ENSG00000110031	11	58294344	58345693
ENSG00000111331	12	113376157	113411054
ENSG00000111335	12	113416200	113449528
ENSG00000111669	12	6976283	6980112
ENSG00000112118	6	52128807	52149679
ENSG00000115232	2	182321929	182400914
ENSG00000115267	2	163123589	163175213
ENSG00000115415	2	191829084	191885686
ENSG00000117091	1	160648536	160681641
ENSG00000118503	6	138188351	138204449
ENSG00000119335	9	131445703	131458679
ENSG00000119917	10	91087651	91100728
ENSG00000120802	12	98909290	98944157
ENSG00000121210	4	154387498	154557863
ENSG00000124151	20	46130601	46285621
ENSG00000124243	20	49411431	49493714
ENSG00000128604	7	128577666	128590089
ENSG00000128815	10	49892921	50191001
ENSG00000132341	12	131356424	131362223
ENSG00000132646	20	5095599	5107272
ENSG00000134333	11	18415935	18429972
ENSG00000137154	9	19375713	19380252
ENSG00000137804	15	41624892	41673248
ENSG00000137959	1	79085607	79111830
ENSG00000137965	1	79115481	79129763
ENSG00000138623	15	74701630	74726808
ENSG00000139193	12	6554033	6560884
ENSG00000139626	12	53585102	53601091
ENSG00000140988	16	2012053	2014861
ENSG00000141524	17	76106539	76128488
ENSG00000143799	1	226548392	226595780
ENSG00000146232	6	44225903	44233500
ENSG00000149273	11	75110530	75133324
ENSG00000150637	18	67498394	67629039
ENSG00000154978	7	55503749	55640681
ENSG00000156261	21	30428126	30446118
ENSG00000156508	6	74225473	74233520
ENSG00000157601	21	42792231	42831141
ENSG00000158050	2	96808905	96811179
ENSG00000158457	7	128784712	128808671
ENSG00000158985	5	130581186	130734140
ENSG00000159958	22	42321045	42322822
ENSG00000164032	4	100869243	100871545
ENSG00000168028	3	39448180	39454033
ENSG00000170340	2	62423248	62451866
ENSG00000174444	15	66790355	66816870
ENSG00000178199	6	149768794	149806197
ENSG00000181163	5	170814120	170838141
ENSG00000184640	17	75276651	75496678
ENSG00000186468	5	81569177	81574396
ENSG00000187514	2	232571605	232578251
ENSG00000187608	1	948803	949920
ENSG00000187653	4	91759652	91760263
ENSG00000196230	6	30687978	30693203
ENSG00000196262	7	44836279	44864163
ENSG00000204287	6	32407619	32412823
ENSG00000211677	22	23243156	23243617
ENSG00000211679	22	23248512	23248973
ENSG00000211892	14	106090687	106092403
ENSG00000211893	14	106109389	106111127
ENSG00000211896	14	106202680	106209408
ENSG00000211897	14	106235439	106237742
ENSG00000211899	14	106320349	106322323
ENSG00000226979	6	31539831	31542101
ENSG00000231389	6	33032346	33048552
ENSG00000232810	6	31543344	31546113
ENSG00000234851	3	161146915	161147398
ENSG00000234883	21	26934221	26947480
ENSG00000239713	22	39436924	39483748
ENSG00000240342	12	118683877	118684807
ENSG00000247982	15	57592563	57599959
ENSG00000253364	14	106110833	106115394
ENSG00000260655	22	42318027	42319104
