ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000010278	12	6308881	6347425
ENSG00000014216	11	64948037	64979477
ENSG00000057657	6	106534195	106557814
ENSG00000065613	10	105726959	105788991
ENSG00000069020	5	65892176	66465423
ENSG00000084207	11	67351066	67354131
ENSG00000084733	2	26256976	26360323
ENSG00000085719	8	87497059	87573726
ENSG00000092295	14	24718320	24733638
ENSG00000100304	22	43562628	43583139
ENSG00000100949	14	24734744	24740945
ENSG00000101782	18	21032787	21066567
ENSG00000103044	16	69139467	69152622
ENSG00000103257	16	87863629	87903094
ENSG00000105427	19	42891171	42894439
ENSG00000106211	7	75931861	75933612
ENSG00000108602	17	19641297	19652256
ENSG00000108839	17	6899384	6914055
ENSG00000109062	17	72744791	72765492
ENSG00000111215	12	10977559	11324212
ENSG00000112297	6	106959730	107018326
ENSG00000116044	2	178092323	178257425
ENSG00000118898	16	4932508	5010742
ENSG00000119541	18	61056423	61089716
ENSG00000121552	3	122044091	122060819
ENSG00000123159	19	14588572	14606944
ENSG00000124102	20	43803517	43805185
ENSG00000124107	20	43880880	43883205
ENSG00000125780	20	2276647	2321724
ENSG00000129219	17	4710391	4726729
ENSG00000131037	19	55583388	55599291
ENSG00000132698	1	156030951	156040295
ENSG00000133710	5	147405246	147516852
ENSG00000133985	14	71108504	71142077
ENSG00000134107	3	5020801	5027008
ENSG00000134531	12	13349650	13369708
ENSG00000134755	18	28645940	28682378
ENSG00000135046	9	75766673	75785309
ENSG00000136689	2	113864791	113891593
ENSG00000136810	9	113006091	113018920
ENSG00000136830	9	130267618	130341268
ENSG00000138594	15	52121825	52239492
ENSG00000139289	12	76419227	76427712
ENSG00000140519	15	89998680	90039844
ENSG00000142627	1	16450832	16482582
ENSG00000143320	1	156669398	156675608
ENSG00000143369	1	150480538	150486265
ENSG00000143536	1	152381719	152386739
ENSG00000143546	1	153362508	153363664
ENSG00000143556	1	153430220	153433177
ENSG00000148346	9	130911350	130915734
ENSG00000149573	11	118124118	118135251
ENSG00000155066	2	95940201	95957056
ENSG00000159763	7	142829170	142836839
ENSG00000160213	21	45192393	45196326
ENSG00000162078	16	2880170	2888967
ENSG00000163209	1	152974223	152976332
ENSG00000164284	5	148724993	148734146
ENSG00000164687	8	82192598	82197012
ENSG00000164924	8	101928753	101965616
ENSG00000165272	9	33441152	33447609
ENSG00000165474	13	20761609	20767037
ENSG00000167553	12	49582519	49667114
ENSG00000167656	8	143866296	143868008
ENSG00000169469	1	153003678	153005376
ENSG00000169474	1	152956557	152958289
ENSG00000169509	1	152486978	152488486
ENSG00000169583	9	139889087	139891255
ENSG00000170477	12	53200333	53208335
ENSG00000171195	4	71296209	71348714
ENSG00000171346	17	39669995	39678781
ENSG00000171401	17	39657233	39661957
ENSG00000172005	2	95691422	95719737
ENSG00000172382	16	2762419	2770552
ENSG00000173156	11	66824289	66839484
ENSG00000175793	1	27189633	27190947
ENSG00000177106	11	694438	727727
ENSG00000178363	10	5566924	5568225
ENSG00000180921	8	144806103	144815971
ENSG00000184292	1	59041099	59043166
ENSG00000185033	15	90703836	90772911
ENSG00000186081	12	52908359	52914471
ENSG00000186806	19	51834790	51845378
ENSG00000186832	17	39766030	39772151
ENSG00000188643	1	153579362	153585621
ENSG00000189334	1	153586731	153589462
ENSG00000196754	1	153533584	153540366
ENSG00000197191	9	140119087	140120763
ENSG00000197747	1	151955391	151966866
ENSG00000197930	14	53106634	53162618
ENSG00000198561	11	57520715	57587018
ENSG00000203785	1	153065611	153078660
ENSG00000205413	7	92728829	92747336
ENSG00000205420	12	52880958	52887041
ENSG00000228314	21	15215454	15220685
ENSG00000229732	17	39657235	39658661
ENSG00000234964	11	59548786	59549195
ENSG00000241794	1	153028589	153030013
ENSG00000256462	10	5566939	5567705
ENSG00000258232	12	49658939	49667089
