ensembl_gene_id	chromosome_name	start_position	end_position
ENSG00000003436	2	188328957	188430487
ENSG00000006210	16	57406370	57418960
ENSG00000008853	8	22844930	22877712
ENSG00000010610	12	6896024	6929974
ENSG00000013588	12	13043716	13070871
ENSG00000019169	2	119699742	119752236
ENSG00000019991	7	81328322	81399754
ENSG00000027075	14	61654277	62017694
ENSG00000038945	8	15965387	16424999
ENSG00000039523	16	67552321	67580691
ENSG00000062524	15	41795836	41806085
ENSG00000064989	2	188207856	188313187
ENSG00000065054	16	2075357	2089027
ENSG00000068001	3	50355221	50360337
ENSG00000068650	13	113344643	113541482
ENSG00000073756	1	186640923	186649559
ENSG00000076067	12	56915713	56984745
ENSG00000088387	13	99445741	99738879
ENSG00000090339	19	10381511	10397291
ENSG00000099994	22	24577227	24585078
ENSG00000100906	14	35870717	35873955
ENSG00000101187	20	61273797	61317137
ENSG00000101224	20	3767578	3786762
ENSG00000102575	19	11685475	11689823
ENSG00000102760	13	42031695	42045018
ENSG00000103811	15	79213400	79241916
ENSG00000105538	19	49223844	49243978
ENSG00000106537	7	16793160	16824161
ENSG00000108342	17	38171614	38174066
ENSG00000108691	17	32582304	32584222
ENSG00000110328	11	11292423	11643552
ENSG00000111859	6	11183531	11382581
ENSG00000116016	2	46520806	46613836
ENSG00000116260	1	180123969	180173165
ENSG00000119655	14	74942895	74960880
ENSG00000122679	7	45197390	45225901
ENSG00000122852	10	81370695	81375196
ENSG00000125845	20	6748311	6760927
ENSG00000127329	12	70910630	71031220
ENSG00000127603	1	39546988	39952849
ENSG00000128016	19	39897453	39900052
ENSG00000128342	22	30636436	30642840
ENSG00000128567	7	131185021	131242976
ENSG00000130158	19	11309971	11373157
ENSG00000131400	19	50861734	50869087
ENSG00000131634	16	1578689	1605581
ENSG00000133321	11	63304281	63313934
ENSG00000134470	10	5990855	6020150
ENSG00000135048	9	74298282	74431606
ENSG00000135480	12	52626304	52645970
ENSG00000136048	12	102271129	102405908
ENSG00000137857	15	45422131	45457774
ENSG00000138411	2	197059094	197458416
ENSG00000138821	4	103172198	103352415
ENSG00000139329	12	91496406	91505608
ENSG00000139567	12	52300692	52317145
ENSG00000142748	1	27695603	27701315
ENSG00000143570	1	153931575	153940188
ENSG00000144802	3	101546835	101579866
ENSG00000145506	5	1008944	1039058
ENSG00000145860	5	158584417	158637061
ENSG00000148158	9	115513118	115643951
ENSG00000149564	11	124622026	124632186
ENSG00000152268	11	13983914	14289646
ENSG00000152527	2	43864412	43995126
ENSG00000153395	5	1456595	1524092
ENSG00000154065	18	21178890	21242849
ENSG00000156675	8	37716136	37756985
ENSG00000159588	1	46085716	46089729
ENSG00000160867	5	176513887	176525145
ENSG00000161055	5	180017103	180018540
ENSG00000161835	12	52400724	52409673
ENSG00000161940	17	6926339	6933609
ENSG00000162654	1	89646831	89664615
ENSG00000163734	4	74902306	74904524
ENSG00000165949	14	94571182	94583033
ENSG00000166292	17	53796988	53809482
ENSG00000167972	16	2325882	2390747
ENSG00000168484	8	22014426	22021992
ENSG00000168497	2	192699028	192711981
ENSG00000168878	2	85884437	85895864
ENSG00000170776	15	85923802	86292586
ENSG00000173391	12	10310902	10324737
ENSG00000174640	3	133651540	133771028
ENSG00000175899	12	9220260	9268825
ENSG00000176907	8	40010989	40012821
ENSG00000184584	5	138855119	138862520
ENSG00000185215	14	103589779	103603776
ENSG00000185303	10	81315608	81320153
ENSG00000198722	9	35161999	35405335
ENSG00000204176	10	46955444	46971400
ENSG00000204217	2	203241659	203432474
ENSG00000204305	6	32148745	32152101
ENSG00000213626	2	30454397	30546596
ENSG00000213853	16	10622279	10674555
ENSG00000241644	7	30737601	30797218
ENSG00000245025	8	22842109	22876848
ENSG00000256013	16	10623297	10625939
ENSG00000256261	2	30481193	30482893
ENSG00000267607	19	10396477	10399695
